# Generated by `bun run inventory:ids --tsv` (POD-360). One row per site, each with its
# PER-SITE OWNER. Consequence classes (object-literal-field, comparison) are reproducible
# from the script and not snapshotted — the flip enumerates them via type errors.
# Control characters are ESCAPED, so this file never goes binary.
file	line	kind	owner	name	ownerReason	text
packages/domain/src/machine-selection.ts	5	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId: string;
packages/domain/src/machine-selection.ts	11	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/domain/src/machine-selection.ts	15	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
packages/domain/src/machine-selection.ts	54	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
packages/domain/src/machine-selection.ts	62	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string
packages/domain/src/machine-selection.ts	64	ts-property	A-schema-flip	repoId	type member; gains the brand with its schema	repoId?: string
packages/domain/src/session-identity.ts	28	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
packages/domain/src/session-identity.ts	69	composite-key	B-helper-adoption	kind+value	ad-hoc composite key; adopts a typed key helper	`${session.resume.kind}:${session.resume.value}`
packages/domain/src/session-identity.ts	74	composite-key	B-helper-adoption	kind+value	ad-hoc composite key; adopts a typed key helper	`${s.resume.kind}:${s.resume.value}`
packages/issue-client/src/commands.ts	67	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/issue-client/src/commands.ts	85	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId?: string | null
packages/issue-client/src/commands.ts	88	ts-property	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId?: string | null
packages/issue-client/src/commands.ts	95	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string
packages/issue-client/src/commands.ts	148	ts-property	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId?: string | null
packages/issue-client/src/commands.ts	155	comparison	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	opts.coordinatorSessionId === s.sessionId
packages/issue-client/src/commands.ts	187	object-literal-field	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId: i.coordinatorSessionId
packages/issue-client/src/commands.ts	416	ts-property	A-schema-flip	agentId	type member; gains the brand with its schema	agentId?: string
packages/issue-client/src/commands.ts	447	zod-field	A-schema-flip	parentId	zod declaration; becomes a branded schema	parentId: z.string().optional()
packages/issue-client/src/commands.ts	605	ts-property	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId?: string
packages/issue-client/src/commands.ts	768	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/issue-client/src/commands.ts	769	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string
packages/issue-client/src/commands.ts	784	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/issue-client/src/commands.ts	807	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
packages/issue-client/src/commands.ts	863	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
packages/issue-client/src/commands.ts	881	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/issue-client/src/commands.ts	1258	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: number;
packages/issue-client/src/lock-commands.ts	31	ts-property	A-schema-flip	sessionId	type member; gains the brand with its schema	sessionId: string | null
packages/issue-client/src/lock-commands.ts	32	ts-property	A-schema-flip	issueId	type member; gains the brand with its schema	issueId: string | null
packages/issue-client/src/lock-commands.ts	42	ts-property	A-schema-flip	repoId	type member; gains the brand with its schema	repoId: string
packages/issue-client/src/spec-commands.ts	8	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/issue-client/src/spec-commands.ts	131	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/issue-client/src/spec-commands.ts	168	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
packages/issue-client/src/spec-commands.ts	209	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/issue-client/src/spec-commands.ts	221	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/issue-client/src/spec-commands.ts	245	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/__fixtures__/feature-state.ts	25	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/protocol/src/__fixtures__/feature-state.ts	34	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/protocol/src/commands.test.ts	14	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/commands.test.ts	20	zod-field	A-schema-flip	repoId	zod declaration; becomes a branded schema	repoId: z.string().optional()
packages/protocol/src/commands.test.ts	24	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/commands.test.ts	68	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/protocol/src/commands.test.ts	74	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string;
packages/protocol/src/commands.test.ts	75	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/protocol/src/features.ts	13	ts-property	A-schema-flip	id	type member; gains the brand with its schema	id: string
packages/protocol/src/ids.ts	99	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId: MachineId;
packages/protocol/src/ids.ts	99	ts-property	A-schema-flip	nativeId	type member; gains the brand with its schema	nativeId: string
packages/protocol/src/issues.test.ts	95	object-literal-field	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId: 'sess_coord'
packages/protocol/src/maintenance.ts	36	zod-field	A-schema-flip	generationId	zod declaration; becomes a branded schema	generationId: z.string().min(1).max(128)
packages/protocol/src/maintenance.ts	66	zod-field	A-schema-flip	messageId	zod declaration; becomes a branded schema	messageId: z.string().min(1).max(256)
packages/protocol/src/maintenance.ts	78	zod-field	A-schema-flip	capThroughId	zod declaration; becomes a branded schema	capThroughId: z.number().int().nonnegative()
packages/protocol/src/maintenance.ts	81	zod-field	A-schema-flip	fromId	zod declaration; becomes a branded schema	fromId: z.number().int().nonnegative()
packages/protocol/src/maintenance.ts	100	zod-field	A-schema-flip	fromRowId	zod declaration; becomes a branded schema	fromRowId: z.number().int().nonnegative()
packages/protocol/src/maintenance.ts	107	zod-field	A-schema-flip	issueId	zod declaration; becomes a branded schema	issueId: z.string().min(1).max(256)
packages/protocol/src/maintenance.ts	117	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string().min(1).max(256)
packages/protocol/src/maintenance.ts	118	zod-field	A-schema-flip	issueId	zod declaration; becomes a branded schema	issueId: z.string().min(1).max(256).nullable()
packages/protocol/src/maintenance.ts	127	zod-field	A-schema-flip	automationId	zod declaration; becomes a branded schema	automationId: z.string().min(1).max(256)
packages/protocol/src/maintenance.ts	132	zod-field	A-schema-flip	lastSessionId	zod declaration; becomes a branded schema	lastSessionId: z.string().nullable()
packages/protocol/src/maintenance.ts	142	zod-field	A-schema-flip	toEventId	zod declaration; becomes a branded schema	toEventId: z.number().int().positive()
packages/protocol/src/maintenance.ts	148	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string().min(1).max(256)
packages/protocol/src/maintenance.ts	290	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	[\u000a 'message-expiry',\u000a encode(observed.messageId),\u000a encode(observed.createdAt),\u000a encode(observed.lifecycle),\u000a encode(observed.expires…
packages/protocol/src/maintenance.ts	300	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	[\u000a 'event-log-prune',\u000a encode(observed.cutoff),\u000a String(observed.capThroughId),\u000a String(observed.batchSize),\u000a String(observed.fromId…
packages/protocol/src/maintenance.ts	310	composite-key	C-stringly-on-purpose	join(/)	composite key over non-entity values (paths/display/cursors) — not a branded id	[\u000a 'change-log-prune',\u000a String(observed.thresholdSeq),\u000a String(observed.batchSize),\u000a String(observed.fromSeq),\u000a ].join('/')
packages/protocol/src/maintenance.ts	321	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	[\u000a 'maintenance-commands-prune',\u000a encode(observed.cutoffAppliedAt),\u000a String(observed.batchSize),\u000a String(observed.fromRowId),\u000a ].joi…
packages/protocol/src/maintenance.ts	330	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	[\u000a 'session-auto-archive',\u000a encode(observed.sessionId),\u000a encode(observed.stoppedAt),\u000a encode(observed.readAt),\u000a ].join('/')
packages/protocol/src/maintenance.ts	339	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	[\u000a 'issue-auto-archive',\u000a encode(observed.issueId),\u000a encode(observed.readAt),\u000a encode(observed.stage),\u000a encode(observed.closedReason…
packages/protocol/src/maintenance.ts	354	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	['automation-fire', encode(observed.automationId), encode(observed.nextRunAt)].join('/')
packages/protocol/src/maintenance.ts	358	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	['steward-poll', String(observed.fromCursor), String(observed.toEventId)].join('/')
packages/protocol/src/maintenance.ts	362	composite-key	B-helper-adoption	join(/)	ad-hoc composite key; adopts a typed key helper	['connect-scan', encode(observed.machineId), encode(observed.lastSeenAt)].join('/')
packages/protocol/src/messages/approvals.ts	28	zod-field	A-schema-flip	revisionId	zod declaration; becomes a branded schema	revisionId: z.string().min(1)
packages/protocol/src/messages/approvals.ts	32	zod-field	A-schema-flip	targetId	zod declaration; becomes a branded schema	targetId: z.string()
packages/protocol/src/messages/approvals.ts	33	zod-field	A-schema-flip	revisionId	zod declaration; becomes a branded schema	revisionId: z.string().min(1)
packages/protocol/src/messages/approvals.ts	42	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string().min(1)
packages/protocol/src/messages/approvals.ts	60	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/approvals.ts	61	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string()
packages/protocol/src/messages/approvals.ts	63	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/approvals.ts	65	zod-field	A-schema-flip	issueId	zod declaration; becomes a branded schema	issueId: z.string().nullable()
packages/protocol/src/messages/approvals.ts	83	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/approvals.ts	92	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/automations.ts	16	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/automations.ts	24	zod-field	A-schema-flip	targetSessionId	zod declaration; becomes a branded schema	targetSessionId: z.string().nullable()
packages/protocol/src/messages/automations.ts	38	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/automations.ts	39	zod-field	A-schema-flip	automationId	zod declaration; becomes a branded schema	automationId: z.string()
packages/protocol/src/messages/automations.ts	41	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string().nullable()
packages/protocol/src/messages/browser-open.ts	22	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/browser-open.ts	23	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/browser-open.ts	34	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/browser-open.ts	35	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/browser-open.ts	43	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/browser-open.ts	44	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/browser-open.ts	51	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/browser-open.ts	52	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/credentials.ts	17	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/credentials.ts	22	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/credentials.ts	30	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/credentials.ts	35	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/daemon-handshake.ts	7	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string()
packages/protocol/src/messages/daemon-handshake.ts	13	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string()
packages/protocol/src/messages/daemon-handshake.ts	23	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string()
packages/protocol/src/messages/daemon.ts	72	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/daemon.ts	88	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/daemon.ts	122	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/daemon.ts	134	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/discovery.ts	12	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/discovery.ts	21	zod-field	A-schema-flip	podiumId	zod declaration; becomes a branded schema	podiumId: z.string().optional()
packages/protocol/src/messages/discovery.ts	31	zod-field	A-schema-flip	parentConversationId	zod declaration; becomes a branded schema	parentConversationId: z.string().optional()
packages/protocol/src/messages/discovery.ts	42	zod-field	A-schema-flip	providerId	zod declaration; becomes a branded schema	providerId: z.string()
packages/protocol/src/messages/discovery.ts	48	zod-field	A-schema-flip	providerId	zod declaration; becomes a branded schema	providerId: z.string().optional()
packages/protocol/src/messages/discovery.ts	73	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string().optional()
packages/protocol/src/messages/discovery.ts	75	zod-field	A-schema-flip	repoId	zod declaration; becomes a branded schema	repoId: z.string().optional()
packages/protocol/src/messages/discovery.ts	99	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	103	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	114	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	122	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	162	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	175	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	236	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/discovery.ts	244	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	6	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	17	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	33	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	43	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	56	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	57	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/files.ts	66	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	75	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	89	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	104	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/files.ts	117	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	7	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/handoff.ts	12	zod-field	A-schema-flip	repoId	zod declaration; becomes a branded schema	repoId: z.string()
packages/protocol/src/messages/handoff.ts	39	zod-field	A-schema-flip	issueId	zod declaration; becomes a branded schema	issueId: z.string().optional()
packages/protocol/src/messages/handoff.ts	40	zod-field	A-schema-flip	sourceMachineId	zod declaration; becomes a branded schema	sourceMachineId: z.string()
packages/protocol/src/messages/handoff.ts	47	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	48	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/handoff.ts	59	zod-field	A-schema-flip	repoId	zod declaration; becomes a branded schema	repoId: z.string()
packages/protocol/src/messages/handoff.ts	61	zod-field	A-schema-flip	issueId	zod declaration; becomes a branded schema	issueId: z.string().optional()
packages/protocol/src/messages/handoff.ts	62	zod-field	A-schema-flip	sourceMachineId	zod declaration; becomes a branded schema	sourceMachineId: z.string()
packages/protocol/src/messages/handoff.ts	66	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	75	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	86	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	95	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	96	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/handoff.ts	102	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	109	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/handoff.ts	110	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/handoff.ts	119	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/harness.ts	12	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/harness.ts	31	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/headless.ts	43	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/headless.ts	51	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/headless.ts	54	zod-field	A-schema-flip	turnId	zod declaration; becomes a branded schema	turnId: z.string()
packages/protocol/src/messages/headless.ts	55	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/headless.ts	57	zod-field	A-schema-flip	threadId	zod declaration; becomes a branded schema	threadId: z.string()
packages/protocol/src/messages/headless.ts	81	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/headless.ts	82	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/headless.ts	86	zod-field	A-schema-flip	turnId	zod declaration; becomes a branded schema	turnId: z.string()
packages/protocol/src/messages/headless.ts	87	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/headless.ts	93	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/headless.ts	94	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/headless.ts	103	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/headless.ts	104	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/headless.ts	109	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/headless.ts	113	zod-field	A-schema-flip	harnessSessionId	zod declaration; becomes a branded schema	harnessSessionId: z.string().optional()
packages/protocol/src/messages/headless.ts	119	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/host.ts	20	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string().optional()
packages/protocol/src/messages/host.ts	30	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/host.ts	57	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string().optional()
packages/protocol/src/messages/host.ts	70	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/host.ts	87	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/host.ts	95	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/host.ts	109	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/host.ts	138	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/host.ts	144	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/host.ts	184	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string()
packages/protocol/src/messages/host.ts	193	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/host.ts	198	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/inventory.ts	54	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string()
packages/protocol/src/messages/issues.ts	59	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	63	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	84	zod-field	A-schema-flip	artifactId	zod declaration; becomes a branded schema	artifactId: z.string().optional()
packages/protocol/src/messages/issues.ts	156	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	159	zod-field	A-schema-flip	repoId	zod declaration; becomes a branded schema	repoId: z.string().optional()
packages/protocol/src/messages/issues.ts	181	zod-field	A-schema-flip	machineId	zod declaration; becomes a branded schema	machineId: z.string().optional()
packages/protocol/src/messages/issues.ts	182	zod-field	A-schema-flip	linearId	zod declaration; becomes a branded schema	linearId: z.string().optional()
packages/protocol/src/messages/issues.ts	195	zod-field	A-schema-flip	parentId	zod declaration; becomes a branded schema	parentId: z.string().optional()
packages/protocol/src/messages/issues.ts	307	zod-field	E-attribution	coordinatorSessionId	names who acted; gains an on-behalf-of UserId in POD-1075	coordinatorSessionId: z.string().optional()
packages/protocol/src/messages/issues.ts	319	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	334	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	351	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	375	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/issues.ts	390	zod-field	A-schema-flip	parentId	zod declaration; becomes a branded schema	parentId: z.string().optional()
packages/protocol/src/messages/issues.ts	409	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/issues.ts	410	zod-field	A-schema-flip	sessionId	zod declaration; becomes a branded schema	sessionId: z.string()
packages/protocol/src/messages/issues.ts	418	zod-field	C-stringly-on-purpose	requestId	correlation/transport handle, not a durable entity identity	requestId: z.string()
packages/protocol/src/messages/local-link.ts	25	ts-property	A-schema-flip	machineId	type member; gains the brand with its schema	machineId: string
packages/protocol/src/messages/runtime-state.ts	45	zod-field	A-schema-flip	id	zod declaration; becomes a branded schema	id: z.string()
packages/protocol/src/messages/runtime-state.ts	84	zod-field	C-stringly-on-purpose	segmentId	correlation/transport handle, not a durable entity identity	segmentId: z.string().min(1)
packages/protocol/src/messages/runtime-state.ts	85	zod-field	C-stringly-on-purpose	predecessorSegmentId	correlation/transport handle, not a durable entity identity	predecessorSegmentId: z.string().min(1).optional()
packages/protocol/src/messages/runtime-state.ts	149	zod-field	C-stringly-on-purpose	transitionId	correlation/transport handle, not a durable entity identity	transitionId: z.string().min(1)
packages/protocol/src/messages/runtime-state.ts	157	zod-field	A-schema-flip	podiumSessionId	zod declaration; becomes a branded schema	podiumSessionId: z.string().min(1)
packages/protocol/src/messages/runtime-state.ts	159	zod-field	A-schema-flip	providerSessionId	zod declaration; becomes a branded schema	providerSessionId: z.string().min(1).nullable()
packages/protocol/src/messages/runtime-state.ts	161	zod-field	A-schema-flip	providerTurnId	zod declaration; becomes a branded schema	providerTurnId: z.string().min(1).nullable()
packages/protocol/src/messages/runtime-state.ts	162	zod-field	A-schema-flip	providerPromptId	zod declaration; becomes a branded schema	providerPromptId: z.string().min(1).nullable()
packages/protocol/src/messages/runtime-state.ts	174	zod-field	C-stringly-on-purpose	transitionId	correlation/transport handle, not a durable entity identity	transitionId: z.string().min(1)
packages/protocol/src/messages/runtime-state.ts	185	zod-field	A-schema-flip	podiumSessionId	zod declaration; becomes a branded schema	podiumSessionId: z.string().min(1)
packages/protocol/src/messages/runtime-state.ts	187	zod-field	A-schema-flip	providerSessionId	zod declaration; becomes a branded schema	providerSessionId: z.string().min(1).nullable()
